Month/Year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI(Monthly)
,08/09/2022,Chennai-AlandurBusDepot,30.69,47.22,28.74,13.93,2.35,3,19.38,113.00 
,09/09/2022,Chennai-AlandurBusDepot,44.26,68.1,37.25,20.38,2.73,3.41,23.82,79.00 
,10/09/2022,Chennai-AlandurBusDepot,42.24,64.98,31.44,21.75,2.47,2.66,26.48,81.00 
,16/09/2022,Chennai-AlandurBusDepot,62.56,96.25,27.08,16.15,2.32,2.91,29.48,155.00 
,17/09/2022,Chennai-AlandurBusDepot,49.7,76.46,19.2,10.06,2.53,1.8,43.42,99.00 
,18/09/2022,Chennai-AlandurBusDepot,34.59,53.34,22.84,7.95,2.42,2.27,38.06,96.00 
,19/09/2022,Chennai-AlandurBusDepot,46.1,70.92,25.09,11.19,2.69,1.72,33.63,76.00 
,20/09/2022,Chennai-AlandurBusDepot,54.69,84.14,27.79,12.98,2.84,1.82,29.32,95.00 
,21/09/2022,Chennai-AlandurBusDepot,61,93.84,28.86,10.95,2.23,1.85,39.47,130.00 
,22/09/2022,Chennai-AlandurBusDepot,49.3,75.83,34.12,11.69,2.4,1.83,44.07,100.00 
,23/09/2022,Chennai-AlandurBusDepot,48.64,74.82,43.77,14,2.47,1.79,47.4,85.00 
,24/09/2022,Chennai-AlandurBusDepot,42.19,64.91,21.85,11.27,2.62,1.6,41.36,82.00 
,25/09/2022,Chennai-AlandurBusDepot,46.08,70.88,25.8,8.85,2.74,1.89,55.3,76.00 
,26/09/2022,Chennai-AlandurBusDepot,49.74,76.52,26.82,10.87,2.33,2.76,45.32,100.00 
,27/09/2022,Chennai-AlandurBusDepot,64.28,98.89,34.69,12.53,2.49,2.39,48.8,85.00 
,28/09/2022,Chennai-AlandurBusDepot,50.46,77.63,41.87,7.88,2.35,2.15,28.52,132.00 
,29/09/2022,Chennai-AlandurBusDepot,66.1,101.69,36.42,13.93,2.33,2.27,9.79,89.00 
,30/09/2022,Chennai-AlandurBusDepot,39.23,60.34,33.78,16.17,2.54,2.13,9.23,104.00 
Oct/22,01/10/2022,Chennai-AlandurBusDepot,37.85,58.22,35.8,24.01,2.24,2.06,10.77,104.00 
,02/10/2022,Chennai-AlandurBusDepot,35.5,54.62,74.6,22.19,2.24,2.19,15.45,99.00 
,03/10/2022,Chennai-AlandurBusDepot,62.38,95.97,38.43,22.06,2.08,2.22,23.93,101.00 
,04/10/2022,Chennai-AlandurBusDepot,54.38,83.67,33.99,13.66,2.67,2.52,29.67,112.00 
,05/10/2022,Chennai-AlandurBusDepot,77.51,119.25,36.3,11.51,3.10 ,2.23,16.56,149.00 
,06/10/2022,Chennai-AlandurBusDepot,52.7,81.07,42.63,8.44,3.21,2.36,13.98,95.00 
,07/10/2022,Chennai-AlandurBusDepot,54.1,83.24,37.54,12,2.22,2.86,10.64,123.00 
,08/10/2022,Chennai-AlandurBusDepot,69.19,106.45,36.75,12.35,2.4,2.5,11.39,138.00 
,09/10/2022,Chennai-AlandurBusDepot,25.07,38.57,29.52,17.41,2.57,2.51,9.63,92.00 
,10/10/2022,Chennai-AlandurBusDepot,34.18,52.43,30.17,19.31,2.34,2.69,8.65,104.00 
,11/10/2022,Chennai-AlandurBusDepot,53.56,82.4,23.23,18.79,2.54,1.58,8.81,98.00 
,12/10/2022,Chennai-AlandurBusDepot,57.27,88.31,27.19,13.57,2.66,2.09,8.58,108.00 
,13/10/2022,Chennai-AlandurBusDepot,39.09,60.15,26.14,13.99,2.48,2.8,10.39,126.00 
,14/10/2022,Chennai-AlandurBusDepot,35.98,55.36,20.1,24.6,3.16,1.67,9.44,90.00 
,15/10/2022,Chennai-AlandurBusDepot,34.94,53.75,18.44,14.99,2.66,2.58,9.57,96.00 
,16/10/2022,Chennai-AlandurBusDepot,26.77,41.19,16.57,14.54,2.53,1.81,10.42,86.00 
,17/10/2022,Chennai-AlandurBusDepot,29.58,45.5,20.46,17.38,2.85,2.1,13.19,107.00 
,18/10/2022,Chennai-AlandurBusDepot,44.61,68.63,20.7,21.82,2.99,2.49,14.79,113.00 
,19/10/2022,Chennai-AlandurBusDepot,53.65,82.54,29.42,17.26,3.22,2.14,15.58,103.00 
,20/10/2022,Chennai-AlandurBusDepot,42.19,64.81,47.12,14.77,2.81,2.36,11.12,104.00 
,21/10/2022,Chennai-AlandurBusDepot,31.58,48.88,47.47,15.77,2.88,2.73,15.78,118.00 
,22/10/2022,Chennai-AlandurBusDepot,90.29,141.33,40.84,14.2,2.67,1.95,17.7,128.00 
,23/10/2022,Chennai-AlandurBusDepot,111.59,167.16,58.46,12.48,8.33,1.62,15.61,176.00 
,24/10/2022,Chennai-AlandurBusDepot,109.81,168.25,51.14,15.89,39.35,1.73,18.96,192.00 
,25/10/2022,Chennai-AlandurBusDepot,147.94,188.78,53.84,20.06,30.93,2.7,24.19,256.00 
,26/10/2022,Chennai-AlandurBusDepot,108.93,167.6,65.52,17.57,10.35,3.4,38.05,242.00 
,27/10/2022,Chennai-AlandurBusDepot,80.8,124.31,47.04,16.81,9.19,4.3,27.07,186.00 
,28/10/2022,Chennai-AlandurBusDepot,41.02,63.11,30.74,15.25,14.13,4.07,11.99,114.00 
,29/10/2022,Chennai-AlandurBusDepot,56.14,86.36,35.27,13.63,12.88,3.41,19.96,119.00 
,30/10/2022,Chennai-AlandurBusDepot,73.08,112.43,36.17,11.53,12.77,3.3,23.68,128.00 
,31/10/2022,Chennai-AlandurBusDepot,71.91,110.63,42.85,10.9,9.98,3.23,23.43,150.00 
Nov/22,01/11/2022,Chennai-AlandurBusDepot,24.22,37.26,37.81,12.09,9.5,3.71,21.55,136.00 
,02/11/2022,Chennai-AlandurBusDepot,25.5,39.63,34.7,14.52,9.51,4.11,28.67,125.00 
,03/11/2022,Chennai-AlandurBusDepot,26.47,40.72,29.23,13.09,9.71,3.53,11.13,117.00 
,04/11/2022,Chennai-AlandurBusDepot,13.15,20.22,27.06,12.58,9.92,3.86,12.25,118.00 
,05/11/2022,Chennai-AlandurBusDepot,28.27,43.49,29.13,13.98,10.35,2.66,12.99,108.00 
,06/11/2022,Chennai-AlandurBusDepot,75.62,116.04,40.04,10.55,9.44,0.89,12.42,65.00 
,07/11/2022,Chennai-AlandurBusDepot,56.41,50.36,37.05,10.34,8.01,0.94,11.08,161.00 
,08/11/2022,Chennai-AlandurBusDepot,19.18,29.74,50.35,11.92,8.93,0.98,25.19,55.00 
,09/11/2022,Chennai-AlandurBusDepot,15.29,23.54,40.57,13.73,11.46,0.92,38.39,58.00 
,10/11/2022,Chennai-AlandurBusDepot,15.68,24.13,46.91,10.85,10.49,0.89,38.8,58.00 
,11/11/2022,Chennai-AlandurBusDepot,11.94,18.36,41.79,8.83,11.94,0.82,25,55.00 
,12/11/2022,Chennai-AlandurBusDepot,2.79,4.29,26.7,9.18,10.61,0.84,10.53,39.00 
,13/11/2022,Chennai-AlandurBusDepot,1.93,2.97,24.14,8.15,10.09,0.85,9.71,37.00 
,14/11/2022,Chennai-AlandurBusDepot,8.56,13.17,33.04,11.55,12.17,0.99,11.23,52.00 
,15/11/2022,Chennai-AlandurBusDepot,12.88,19.93,46.95,10.83,11,1.17,13.37,52.00 
,16/11/2022,Chennai-AlandurBusDepot,22.25,34.22,51.6,12.02,11.09,1.03,20.49,60.00 
,17/11/2022,Chennai-AlandurBusDepot,76.86,118.26,91.99,13.22,12.82,0.96,23.74,102.00 
,18/11/2022,Chennai-AlandurBusDepot,96.57,147.58,61.91,11.68,10.43,1.02,43.06,259.00 
,19/11/2022,Chennai-AlandurBusDepot,2.17,3.34,62.5,12.33,11.72,0.91,52.76,76.00 
,20/11/2022,Chennai-AlandurBusDepot,1.28,1.97,53.39,11.13,10.68,0.88,79.44,115.00 
,21/11/2022,Chennai-AlandurBusDepot,32.5,49.46,39.99,10.33,10.63,0.76,64.64,74.00 
,22/11/2022,Chennai-AlandurBusDepot,57.17,87.95,29.56,11.48,9.67,0.87,42.41,99.00 
,23/11/2022,Chennai-AlandurBusDepot,45.59,70.15,30.6,10.49,11.66,0.82,38.32,85.00 
,24/11/2022,Chennai-AlandurBusDepot,75.52,116.13,30.67,12.78,9.51,1.07,36.3,130.00 
,25/11/2022,Chennai-AlandurBusDepot,75.67,116.4,31.99,12.34,8.86,1.02,25.92,176.00 
,26/11/2022,Chennai-AlandurBusDepot,75.11,115.56,26.02,11.22,14.12,0.92,26.76,127.00 
,27/11/2022,Chennai-AlandurBusDepot,88.31,135.87,29.47,10.62,11.32,0.94,29.24,186.00 
,28/11/2022,Chennai-AlandurBusDepot,93.63,144.05,45.95,13.02,10.26,0.94,33.13,202.00 
,29/11/2022,Chennai-AlandurBusDepot,117.84,181.29,89.83,15.45,12.26,0.96,32.28,266.00 
,30/11/2022,Chennai-AlandurBusDepot,113.53,174.66,60.28,21.19,9.88,1.05,35.8,260.00 
Dec/22,01/12/2022,Chennai-AlandurBusDepot,83.41,128.32,32.09,16.89,10.97,0.88,30.31,235.00 
,02/12/2022,Chennai-AlandurBusDepot,52.94,81.44,29.19,13.63,9.89,0.83,21.5,110.00 
,03/12/2022,Chennai-AlandurBusDepot,41.87,64.42,33.54,11.45,16.69,0.88,23.9,68.00 
,04/12/2022,Chennai-AlandurBusDepot,66.23,101.89,34.21,9.58,19.23,0.78,29.56,93.00 
,05/12/2022,Chennai-AlandurBusDepot,104.66,160.99,35.74,10.1,19.72,0.86,35.54,219.00 
,06/12/2022,Chennai-AlandurBusDepot,141.91,218.33,50.23,13.18,16.35,0.94,36.21,301.00 
,07/12/2022,Chennai-AlandurBusDepot,147.21,226.48,60.22,9.56,21.61,0.88,54.17,320.00 
,08/12/2022,Chennai-AlandurBusDepot,119.23,183.42,45.94,10.03,20.23,0.8,58.34,306.00 
,09/12/2022,Chennai-AlandurBusDepot,65.87,101.33,33.13,9.83,17.51,0.88,26.07,192.00 
,10/12/2022,Chennai-AlandurBusDepot,26.38,40.59,21.27,9.49,19.11,0.77,13.79,42.00 
,11/12/2022,Chennai-AlandurBusDepot,39.31,60.48,38.11,12.48,16.37,0.96,10.26,64.00 
,12/12/2022,Chennai-AlandurBusDepot,35.42,54.49,26.97,11.1,17.78,0.96,13.17,63.00 
,13/12/2022,Chennai-AlandurBusDepot,36.4,56.11,32.86,14.42,19.64,0.98,9.5,69.00 
,14/12/2022,Chennai-AlandurBusDepot,51.46,79.17,29.36,14.48,16.6,0.97,9.78,81.00 
,15/12/2022,Chennai-AlandurBusDepot,68.08,104.75,32.96,13.67,18.52,0.84,9.96,118.00 
,16/12/2022,Chennai-AlandurBusDepot,80.19,123.38,34.58,13.15,20.28,0.86,9.91,156.00 
,17/12/2022,Chennai-AlandurBusDepot,110.47,169.93,40.42,14.74,20.2,0.92,16.36,216.00 
,18/12/2022,Chennai-AlandurBusDepot,85.52,131.57,34.8,15.44,19.44,0.83,28.93,234.00 
,19/12/2022,Chennai-AlandurBusDepot,70.12,107.87,38.38,13.63,18.88,0.9,30.41,133.00 
,20/12/2022,Chennai-AlandurBusDepot,86.85,133.61,47.34,14.55,20.34,0.89,31.98,183.00 
,21/12/2022,Chennai-AlandurBusDepot,87.81,135.09,46.75,13.75,20.95,0.87,31.8,207.00 
,22/12/2022,Chennai-AlandurBusDepot,111.47,171.5,55.26,13.78,18.54,0.88,40.63,213.00 
,23/12/2022,Chennai-AlandurBusDepot,125.75,193.94,46.41,12.95,19.46,0.92,65.18,297.00 
,24/12/2022,Chennai-AlandurBusDepot,119.11,183.24,41.75,12.64,18.25,0.91,64.8,298.00 
,25/12/2022,Chennai-AlandurBusDepot,17.91,27.55,25.72,11.55,19.74,0.72,22.45,93.00 
,26/12/2022,Chennai-AlandurBusDepot,21.8,33.54,23.99,11.27,18.01,0.78,18.54,40.00 
,27/12/2022,Chennai-AlandurBusDepot,36.09,55.52,28.08,12.01,18.33,0.82,19.96,58.00 
,28/12/2022,Chennai-AlandurBusDepot,46.22,71.1,29.35,14.32,17.56,0.89,19.91,80.00 
,29/12/2022,Chennai-AlandurBusDepot,50.93,78.35,31.61,14.65,19.5,0.9,27.25,79.00 
,30/12/2022,Chennai-AlandurBusDepot,55.72,85.72,30.3,11.91,18.2,0.93,25.15,102.00 
,31/12/2022,Chennai-AlandurBusDepot,57.9,89.09,29.43,11.76,18.28,0.88,27.22,96.00 
Jan/23,01/01/2023,Chennai-AlandurBusDepot,79.77,122.73,32.64,13.6,20.39,0.96,28.8,174.00 
,02/01/2023,Chennai-AlandurBusDepot,65.27,100.41,27.49,11.4,18.67,0.89,24.6,120.00 
,03/01/2023,Chennai-AlandurBusDepot,77.22,118.8,31.61,10.92,17.35,0.93,31.22,147.00 
,04/01/2023,Chennai-AlandurBusDepot,79.02,121.56,40.68,11.74,19.12,0.78,41.94,175.00 
,05/01/2023,Chennai-AlandurBusDepot,67.06,103.16,38.56,8.96,17.42,0.81,70.56,120.00 
,06/01/2023,Chennai-AlandurBusDepot,76.74,118.08,47.34,10.84,16.25,0.75,53.3,155.00 
,07/01/2023,Chennai-AlandurBusDepot,92.74,142.67,52.15,11.76,22.9,0.84,40.98,194.00 
,08/01/2023,Chennai-AlandurBusDepot,127.47,196.05,42.6,10.29,21.97,0.86,44.74,299.00 
,09/01/2023,Chennai-AlandurBusDepot,89.41,137.57,45.37,9.63,18.8,1.03,57.86,197.00 
,10/01/2023,Chennai-AlandurBusDepot,96.68,148.73,46.88,9.37,18.51,0.93,55.08,224.00 
,11/01/2023,Chennai-AlandurBusDepot,89.88,138.31,42.63,9.01,16.43,0.99,61.42,199.00 
,12/01/2023,Chennai-AlandurBusDepot,77.37,119.03,35.21,8.69,16.48,1.01,61.47,177.00 
,13/01/2023,Chennai-AlandurBusDepot,83.77,128.89,30.97,10,19.58,0.91,43.2,179.00 
,14/01/2023,Chennai-AlandurBusDepot,146.12,224.49,32.15,10.31,20.58,0.95,40.51,196.00 
,15/01/2023,Chennai-AlandurBusDepot,67.41,103.71,25.07,8.78,18.87,0.83,42.8,140.00 
,16/01/2023,Chennai-AlandurBusDepot,59.85,92.08,27.6,9.24,19.93,0.87,48.18,106.00 
,17/01/2023,Chennai-AlandurBusDepot,55.4,85.23,24.05,7.7,19.41,0.84,44.42,99.00 
,18/01/2023,Chennai-AlandurBusDepot,74.01,113.86,29.99,8.65,16.95,0.8,49.92,144.00 
,19/01/2023,Chennai-AlandurBusDepot,81.35,125.15,29.94,7.34,17.32,0.95,48.35,165.00 
,20/01/2023,Chennai-AlandurBusDepot,97.11,149.39,30.94,7.63,18.05,1.04,41.73,217.00 
,21/01/2023,Chennai-AlandurBusDepot,91.45,140.69,28.28,7.91,18.11,0.86,50.04,208.00 
,22/01/2023,Chennai-AlandurBusDepot,86.22,132.64,26.86,8.71,17.33,0.83,76.74,188.00 
,23/01/2023,Chennai-AlandurBusDepot,74.55,114.7,26.74,8.15,16.06,0.91,45.69,164.00 
,24/01/2023,Chennai-AlandurBusDepot,57.84,88.98,24,8.66,16.15,0.81,56.82,109.00 
,25/01/2023,Chennai-AlandurBusDepot,90.93,139.9,27.05,9.3,18.76,0.94,58.67,185.00 
,26/01/2023,Chennai-AlandurBusDepot,117.78,181.27,26.26,9.09,16.79,0.88,60.69,270.00 
,27/01/2023,Chennai-AlandurBusDepot,72.66,111.79,26.88,7.31,17.45,0.79,47.95,158.00 
,28/01/2023,Chennai-AlandurBusDepot,103.09,158.61,48.84,7.1,17.94,1.01,50.32,234.00 
,29/01/2023,Chennai-AlandurBusDepot,92.69,142.6,23.15,7.16,18.35,1.06,56.26,224.00 
,30/01/2023,Chennai-AlandurBusDepot,70.37,108.26,22.9,9.28,20.9,1.12,31.75,135.00 
,31/01/2023,Chennai-AlandurBusDepot,82.45,126.85,27.3,7.34,16.97,0.82,37.95,172.00 
Feb/23,01/02/2023,Chennai-AlandurBusDepot,81.81,125.86,32.33,6.94,20.41,0.88,29.81,172.00 
,02/02/2023,Chennai-AlandurBusDepot,72.86,112.08,40.96,6.86,20.62,0.78,53.78,141.00 
,03/02/2023,Chennai-AlandurBusDepot,70.23,108.05,33.11,6.91,20.93,0.77,62.64,133.00 
,04/02/2023,Chennai-AlandurBusDepot,88.46,136.09,39.47,7.9,19.32,0.94,64.7,195.00 
,05/02/2023,Chennai-AlandurBusDepot,72.16,111.02,33.03,7.13,18.39,0.77,58.23,139.00 
,06/02/2023,Chennai-AlandurBusDepot,82.95,127.61,31.59,8.21,18.44,0.98,32.59,176.00 
,07/02/2023,Chennai-AlandurBusDepot,70.27,108.1,26.87,7.77,19.14,0.93,28.56,133.00 
,08/02/2023,Chennai-AlandurBusDepot,69.32,106.66,28.4,7.33,17.65,1.05,28.16,129.00 
,09/02/2023,Chennai-AlandurBusDepot,82.42,126.8,26.42,8.16,19.24,1.17,21.99,174.00 
,10/02/2023,Chennai-AlandurBusDepot,73.46,113.12,30.71,7.19,16.39,1.01,27.78,144.00 
,11/02/2023,Chennai-AlandurBusDepot,92.45,142.22,37.96,7.17,18.83,1.31,36.78,206.00 
,12/02/2023,Chennai-AlandurBusDepot,104.16,160.25,38.66,8.02,17.24,1.41,33.2,246.00 
,13/02/2023,Chennai-AlandurBusDepot,112.97,173.79,38.49,7.93,18.5,1.21,33.2,276.00 
,14/02/2023,Chennai-AlandurBusDepot,92.61,142.48,32.87,8.76,17.38,1.23,31.65,206.00 
,15/02/2023,Chennai-AlandurBusDepot,92.79,142.76,33.55,9.38,15.47,1.28,39.04,207.00 
,16/02/2023,Chennai-AlandurBusDepot,97.78,150.43,36.47,9.45,16.31,1.26,30.24,224.00 
,17/02/2023,Chennai-AlandurBusDepot,103.62,159.4,27.43,10.97,19.55,0.98,25.2,244.00 
,18/02/2023,Chennai-AlandurBusDepot,117.34,180.47,21.99,12.13,18.15,1.05,18.47,291.00 
,19/02/2023,Chennai-AlandurBusDepot,80.26,123.48,17.47,10.13,15.17,0.82,17.99,167.00 
,20/02/2023,Chennai-AlandurBusDepot,76.44,117.59,23.27,10.69,17.01,0.88,19.48,154.00 
,21/02/2023,Chennai-AlandurBusDepot,87.69,133.45,23.8,11.52,21.23,0.87,28.21,192.00 
,22/02/2023,Chennai-AlandurBusDepot,88.52,136.18,24.42,10.73,24.8,0.9,31.86,195.00 
,23/02/2023,Chennai-AlandurBusDepot,80.51,123.87,23.53,10.56,18.8,0.91,24.78,168.00 
,24/02/2023,Chennai-AlandurBusDepot,56.58,87.04,20.99,10.36,17.93,0.93,20.17,94.00 
,25/02/2023,Chennai-AlandurBusDepot,66.71,102.63,22.09,10.87,17.78,0.93,29.71,120.00 
,26/02/2023,Chennai-AlandurBusDepot,73.03,112.37,21.56,10.98,18.5,1,30.97,142.00 
,27/02/2023,Chennai-AlandurBusDepot,69.46,106.85,23.38,7.78,19.5,1.07,42.5,130.00 
,28/02/2023,Chennai-AlandurBusDepot,70.04,107.76,23.81,7.09,19.73,0.94,48.98,132.00 
Mar/23,01/03/2023,Chennai-AlandurBusDepot,62.93,96.81,27.03,6.66,20.81,0.94,53.57,108.00 
,02/03/2023,Chennai-AlandurBusDepot,77.66,119.48,31.6,7.23,19.95,0.98,45.38,158.00 
,03/03/2023,Chennai-AlandurBusDepot,89.61,137.87,31.19,8.64,17.54,0.92,39.47,199.00 
,06/03/2023,Chennai-AlandurBusDepot,64.48,99.2,24.06,9.16,22.41,0.84,31.76,113.00 
,07/03/2023,Chennai-AlandurBusDepot,65.78,101.2,25.78,8.77,18.56,1.06,34.77,117.00 
,08/03/2023,Chennai-AlandurBusDepot,59.31,91.25,27.56,8.33,21.05,1.24,39.49,99.00 
,09/03/2023,Chennai-AlandurBusDepot,65.31,100.47,27.36,8.19,20.21,1.31,39.77,116.00 
,10/03/2023,Chennai-AlandurBusDepot,67.4,103.69,27.11,7.72,23.49,1.28,41.28,123.00 
,11/03/2023,Chennai-AlandurBusDepot,76.45,117.57,30.22,9.44,22.55,1.46,44.15,154.00 
,12/03/2023,Chennai-AlandurBusDepot,63.91,98.32,24.8,8.13,17.49,1.29,44.59,111.00 
,13/03/2023,Chennai-AlandurBusDepot,58.59,90.13,27,8.03,17.32,1.4,36.8,98.00 
,14/03/2023,Chennai-AlandurBusDepot,71.88,110.58,28.77,9.08,18.71,1.44,39.91,138.00 
,15/03/2023,Chennai-AlandurBusDepot,75.3,115.84,25.51,7.88,19.32,1.55,21.77,150.00 
,16/03/2023,Chennai-AlandurBusDepot,38.61,59.4,19.63,8.22,18.79,1.33,14.9,64.00 
,17/03/2023,Chennai-AlandurBusDepot,47.1,72.48,14.97,10.98,22.09,1.48,18.16,78.00 
,18/03/2023,Chennai-AlandurBusDepot,31.93,49.12,17.92,10.05,21.43,1.43,15.1,69.00 
,19/03/2023,Chennai-AlandurBusDepot,31.01,47.71,15.23,11.03,18.82,1.49,14.72,72.00 
,20/03/2023,Chennai-AlandurBusDepot,22.31,34.31,16.18,10.95,18.61,1.68,13.35,83.00 
,21/03/2023,Chennai-AlandurBusDepot,30.26,46.54,15.7,10.2,19.93,1.37,13.62,66.00 
,22/03/2023,Chennai-AlandurBusDepot,23.69,36.44,13.05,7.8,17.42,1.24,13.26,59.00 
,23/03/2023,Chennai-AlandurBusDepot,21.78,33.51,13.17,7.85,15.81,1.5,11.89,73.00 
,24/03/2023,Chennai-AlandurBusDepot,31.38,48.28,14.89,9.09,18.85,1.34,13.75,64.00 
,25/03/2023,Chennai-AlandurBusDepot,20.02,30.8,13.78,8.55,18.57,1.18,11.32,55.00 
,26/03/2023,Chennai-AlandurBusDepot,20.75,31.89,13.01,8.77,18.91,1.1,11.18,51.00 
,27/03/2023,Chennai-AlandurBusDepot,24.65,37.92,13.13,9.05,20.01,1.18,12.63,55.00 
,28/03/2023,Chennai-AlandurBusDepot,28.23,43.39,18.44,12.68,17.61,1.22,12.45,58.00 
,29/03/2023,Chennai-AlandurBusDepot,33.61,51.71,14.05,10.38,20.99,1.25,21.97,59.00 
,30/03/2023,Chennai-AlandurBusDepot,39.84,87.73,22.85,16.4,12.43,1.63,12.99,88.00 
Apr/23,05/04/2023,Chennai-AlandurBusDepot,27.11,38.04,32.64,5.71,2.29,2.03,21.34,45.00 
,06/04/2023,Chennai-AlandurBusDepot,24.08,37.04,37.3,5.01,2.28,2.22,19.37,103.00 
,07/04/2023,Chennai-AlandurBusDepot,21.02,32.34,44.99,4.22,2.08,2.47,16.71,106.00 
,08/04/2023,Chennai-AlandurBusDepot,25.57,39.34,75.76,3.62,2.09,3.57,22.08,119.00 
,09/04/2023,Chennai-AlandurBusDepot,34.47,53.04,89.73,2.1,2.03,2.78,22.9,110.00 
,10/04/2023,Chennai-AlandurBusDepot,43.23,66.51,77.77,4.58,2.58,2.29,23.85,103.00 
,11/04/2023,Chennai-AlandurBusDepot,47.81,73.55,82.86,4.15,2.35,1.28,30.27,103.00 
,12/04/2023,Chennai-AlandurBusDepot,59.87,92.12,96.69,2.31,1.81,2.12,30.52,117.00 
,13/04/2023,Chennai-AlandurBusDepot,84.95,130.7,88.11,0.57,1.9,2.66,27.3,183.00 
,14/04/2023,Chennai-AlandurBusDepot,63.01,96.94,86.66,2.69,2.01,2.7,26.89,109.00 
,15/04/2023,Chennai-AlandurBusDepot,51.75,79.61,70.54,2.41,1.94,2.47,27.04,106.00 
,16/04/2023,Chennai-AlandurBusDepot,55.23,84.97,57.22,3.17,2.07,2.49,34.9,106.00 
,17/04/2023,Chennai-AlandurBusDepot,66.46,102.24,72.17,7.98,2.36,2.07,30.65,120.00 
,18/04/2023,Chennai-AlandurBusDepot,54.24,83.45,60.23,3.93,2.22,1.96,24.49,98.00 
,19/04/2023,Chennai-AlandurBusDepot,49.81,76.62,61.69,3.63,2.31,2.29,25.34,103.00 
,20/04/2023,Chennai-AlandurBusDepot,52.94,81.47,61.28,4.44,2.31,2.18,29.51,102.00 
,21/04/2023,Chennai-AlandurBusDepot,44.24,68.07,41.93,3.54,2.27,2.18,28.63,102.00 
,22/04/2023,Chennai-AlandurBusDepot,40.9,62.92,43.54,6.76,2,2.15,23.21,102.00 
,23/04/2023,Chennai-AlandurBusDepot,29.59,45.4,39.93,6.13,2,2.3,21.18,104.00 
,24/04/2023,Chennai-AlandurBusDepot,33.23,51.13,47.11,3.5,2.07,2.21,20,102.00 
,25/04/2023,Chennai-AlandurBusDepot,31.14,47.9,49.65,6.31,2.26,2.43,15.4,105.00 
,26/04/2023,Chennai-AlandurBusDepot,52.51,80.69,60.2,4.35,2.51,2.07,15.73,87.00 
,27/04/2023,Chennai-AlandurBusDepot,59.17,91.03,72.48,2.23,2,2.55,14.63,107.00 
,28/04/2023,Chennai-AlandurBusDepot,39.71,61.1,67.43,4.25,2,2.63,14.32,108.00 
,29/04/2023,Chennai-AlandurBusDepot,38.86,59.78,51.88,6.09,2,2.37,14.2,104.00 
,30/04/2023,Chennai-AlandurBusDepot,32.42,49.88,52.88,4.79,2,1.84,14.66,91.00 
May/23,01/05/2023,Chennai-AlandurBusDepot,22.46,34.56,50.24,30.91,2,2.38,14.35,105.00 
,02/05/2023,Chennai-AlandurBusDepot,16.1,24.77,52.15,9.2,2.15,3.62,14.21,120.00 
,03/05/2023,Chennai-AlandurBusDepot,36.75,56.54,91.93,1.25,2.17,3.46,14.45,118.00 
,04/05/2023,Chennai-AlandurBusDepot,35.17,54.11,88.98,1.9,2.69,2.55,16.5,109.00 
,05/05/2023,Chennai-AlandurBusDepot,40.64,62.52,72.84,1.77,2.86,3.5,15.64,119.00 
,06/05/2023,Chennai-AlandurBusDepot,36.67,56.42,89.95,2.28,2.71,2.6,17.07,110.00 
,07/05/2023,Chennai-AlandurBusDepot,41.58,63.96,80.41,2.79,2.42,2.79,19.69,110.00 
,08/05/2023,Chennai-AlandurBusDepot,40.15,61.76,71.5,6.84,1.78,2.13,22.89,101.00 
,15/05/2023,Chennai-AlandurBusDepot,67.75,104.24,71.04,12.21,0.86,4.07,18.65,126.00 
,16/05/2023,Chennai-AlandurBusDepot,58.56,90.09,59.59,15.64,2.44,2.35,21.46,104.00 
,17/05/2023,Chennai-AlandurBusDepot,61.14,94.06,95.85,13.95,2.63,3.4,18.72,117.00 
,18/05/2023,Chennai-AlandurBusDepot,44.02,67.72,19.58,22.26,2.43,4.51,16.83,131.00 
,19/05/2023,Chennai-AlandurBusDepot,46.35,71.3,224.25,13.35,2.92,4.29,17.93,244.00 
,20/05/2023,Chennai-AlandurBusDepot,45.4,69.82,102,10.1,2.14,3.54,18.43,122.00 
,21/05/2023,Chennai-AlandurBusDepot,44.07,67.8,81.18,8.14,2.04,3.89,17.65,123.00 
,22/05/2023,Chennai-AlandurBusDepot,42.9,66,56.41,12.62,2.17,5.3,16.56,141.00 
,23/05/2023,Chennai-AlandurBusDepot,44.15,67.92,49.45,14.84,2.37,4.18,19.53,127.00 
,24/05/2023,Chennai-AlandurBusDepot,48.36,74.4,75.94,8.79,2.83,3.18,19.08,115.00 
,25/05/2023,Chennai-AlandurBusDepot,46.53,71.59,84.43,4.22,2.35,3.59,17.25,120.00 
,26/05/2023,Chennai-AlandurBusDepot,49.95,76.84,88.07,20.54,2.68,3.01,20.64,112.00 
,27/05/2023,Chennai-AlandurBusDepot,54.78,84.26,157.6,18.92,2.34,2.47,19.6,178.00 
,28/05/2023,Chennai-AlandurBusDepot,48.35,74.38,56.56,40.66,2.21,3.87,19.91,123.00 
,29/05/2023,Chennai-AlandurBusDepot,71.18,109.51,49.22,30.78,3.01,2.89,19.33,136.00 
,30/05/2023,Chennai-AlandurBusDepot,48.52,74.65,53.82,28.72,2.82,3.57,18.18,119.00 
,31/05/2023,Chennai-AlandurBusDepot,65.98,101.51,69.86,26.27,2.79,3.12,19.95,118.00 
